review_id,text,rating,date,category,baseline_category,genai_category,notes,confidence,rationale
316c9573-1485-49b2-ae80-c75444406a4a,"⭐⭐⭐⭐⭐ Myntra is one of my favourite shopping apps! The app is easy to use and has a huge variety of clothes, footwear, accessories, beauty products and more. The discounts and offers are really good, and I also like how easy it is to track orders and manage returns or exchanges. Overall, a great app for online shopping! ❤️🛍️",4,2026-09-07 00:57:55,Other / Not Return-Related,Return & Exchange Logistics & QC Friction,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
0bc7cd2b-7320-45e2-92f5-53b036e08b19,"This is extremely disappointing and unacceptable service from Myntra and boAt. I have already exchanged this product 5–6 times, and every single time I received another defective product. Despite repeatedly contacting your customer support team, team members, and even the manager, no one has provided any proper solution or support. This was supposed to be a Rakhi gift for my sister, but because of your poor quality control and terrible customer service, you have completely spoiled the occasion",1,2026-09-07 00:16:06,"Defective, Damaged & Counterfeit Items","Defective, Damaged & Counterfeit Items","Defective, Damaged & Counterfeit Items","Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2).",0.94,"Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2)."
9693f240-e962-4634-8c70-67cfeeae45c1,"“Myntra is one of my favorite shopping apps. The products are good quality, the variety is excellent, and the delivery is usually fast. The app is easy to use and the offers are also great. Overall, I’m very happy with my shopping experience on Myntra. Highly recommended!” ⭐⭐⭐⭐⭐",5,2026-09-06 23:15:32,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
c39207ab-6308-4768-ab77-09eff1aab098,"Great shopping experience, Good quality, perfect fit, and fast delivery. Very happy with my purchase. Highly recommended",5,2026-09-06 22:28:26,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
01ed5357-5d90-40ef-af50-21fbd906c752,I love shopping in myntry best offer n products are good quality,5,2026-09-06 22:22:46,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
1a357908-ff1b-4592-8b2a-b35f1611be65,"worse customer care ever. i ordered a shirt, but shirt was too loose,so i decide to exchange to different size on same day. the new sized product was shipped and on app it showed that it reached the nearest hub, but delivery was delayed and today they canceled exchange.now i cant even return or exchange because app shows return period is over and is left with a oversized shirt.exchange is scam,never do it,cause they will cancel exchange after some day, by that time return period is over. worse!",1,2026-09-06 22:19:29,Size & Fit Discrepancy,Size & Fit Discrepancy,Size & Fit Discrepancy,Customer received correct label but item failed to fit or size chart was inaccurate (Precedence 3 / Rule 1).,0.93,Customer received correct label but item failed to fit or size chart was inaccurate (Precedence 3 / Rule 1).
840dfaf6-c4d9-48d1-9706-23ad17432960,"worst shopping app ever. ordered 8 pairs of footwear. 3 of them were of other color from which I ordered , 2 smelled like fungus . the customer care is horrible. ordered a faux leather jacket , got it with white moulds . the exchange was a big headache. the shopping is below average. hate it. I had ordered these items because I was travelling for studies abroad. ended up taking nothing from this app. horrible. I wish there was a -5 star",1,2026-09-06 22:18:05,"Defective, Damaged & Counterfeit Items",Return & Exchange Logistics & QC Friction,"Defective, Damaged & Counterfeit Items","Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2).",0.94,"Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2)."
9ea8c17b-a05b-4f16-bfbe-948c5e7a8bfd,product quality and service top notch vera level pa guys ✨️✨️👍🏼👍🏼👍🏼,5,2026-09-06 22:12:03,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
d758ca10-12dc-4cd4-9473-c0aca4b8d918,items took time but the quality packaging was good,5,2026-09-06 22:09:51,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
0c12e48a-148f-44e6-be23-ccec6695dfb1,myntra had good quality products but it's expensive a little bit,4,2026-09-06 21:48:46,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
e9241630-37ab-4e76-ab81-bb2b7bb2c64b,"“Myntra, respectfully… this wasn’t a purchase, it was a personality upgrade 😭💅🏻 The outfit ate so hard my wallet had to file a complaint. 💀✨”",5,2026-09-06 21:27:51,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
28ef7582-cc85-404b-a1c1-bda7d8b557f0,This app is amazing and I found it very good and the products are also in good quality .,5,2026-09-06 21:23:52,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
4710dc52-53ef-4efd-97cf-024f9423d8b4,good quality 😍,5,2026-09-06 20:46:49,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
a9b283d1-d853-4dfc-b083-e8958fc57756,Best quality product,5,2026-09-06 20:36:34,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
15159077-14c2-4f30-a25d-51dfe0b6fff9,very nice and useful app.... genuine brands and top quality...✨,5,2026-09-06 20:30:17,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
ffdc08ca-8409-44ed-ad3d-6384709812c6,"This app is the best shopping app I have ever seen , The quality of the products are excellent , it never disappoints you and you find everything in this app 👍🏻",5,2026-09-06 20:30:04,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
b84493d4-10a3-4b21-8b9c-c80b64664d37,"Honestly, I don’t know if I’m the only one facing this issue, but my experience with this platform has been extremely disappointing. I have ordered multiple products, and time and again, I’ve received either used or damaged items. I really don’t understand why this keeps happening. What frustrates me the most is that this isn’t a one-time issue. Does anyone actually check the products before sending them to customers? Especially when a product is returned or received back from a supplier, QC?",1,2026-09-06 20:29:03,"Defective, Damaged & Counterfeit Items","Defective, Damaged & Counterfeit Items","Defective, Damaged & Counterfeit Items","Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2).",0.94,"Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2)."
a03c2e63-3c33-4c6e-8e64-608d126b520b,Nice experience. The quality of the fabric is excellent. I personally recoment to purchase this product from Myntra.,5,2026-09-06 20:18:50,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
02f986bf-96e1-41b7-8d09-d6faa0e3a340,got wrong size and exchanged the shoes.. after 1 week my account is blocked saying too many exchanges.. I'm quite disappointed and surprised for 1 exchange u blocked.. no worries there is so many shoping platforms.. madichi petko ni app ni...,1,2026-09-06 20:12:55,Size & Fit Discrepancy,Size & Fit Discrepancy,Other / Not Return-Related,Customer received correct label but item failed to fit or size chart was inaccurate (Precedence 3 / Rule 1).,0.93,Customer received correct label but item failed to fit or size chart was inaccurate (Precedence 3 / Rule 1).
5afe1f00-69e7-46d3-ae44-1c89bafd4b9a,all quality is best,5,2026-09-06 19:51:25,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
db2d987d-896b-4e73-bc7d-185569d625d8,"Myntra has always been the best shopping experience for me! Every product is of great quality, and I get amazing coupons and discounts with almost every order, making shopping even more rewarding. Truly the best shopping app.",5,2026-09-06 19:43:11,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
22779674-d6e0-4767-bdc1-7d1f79214bb9,quality is so good,5,2026-09-06 19:35:27,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
7d6b2ad4-3486-4fac-b1c5-72458f0078ab,"lovely app, but we need to make right choices,good cancellation facility,fast refund",5,2026-09-06 18:47:29,Other / Not Return-Related,Refund Processing & Settlement Disputes,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
c1d28c5e-0c24-4573-9b2e-66b7ac59fbaa,worst app.. site ever.... didn't give the loop tag on my item and... hence on exchange didn't hand over my exchange item.... and also not receiving calls... and not giving refund... worst... app.... never gonna order this.... FRAUD APP.. 😡😡😡😡😡😡,1,2026-09-06 18:21:31,Refund Processing & Settlement Disputes,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
5ee0e23d-2bfd-425e-966b-adc450f6822e,good brands and products quality is also good...,5,2026-09-06 17:55:28,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
94da001b-bc57-497f-bdb0-1363b22d2397,love the way that I got my deliveries on time and hassle free returns or exchanges,5,2026-09-06 17:26:48,Other / Not Return-Related,Return & Exchange Logistics & QC Friction,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
0a785542-c147-4f09-98e1-1341b112fcae,"“Worst experience with Myntra! My order was returned, but ₹841 refund is still not received even though Myntra shows it as credited. I checked my bank/UPI and the money is not there. There is no proper customer support or response. Myntra, please provide the refund reference/UTR and return my ₹841 immediately. Very disappointing service!”",1,2026-09-06 17:17:04,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
0e174d82-9c2b-4a3c-830c-445ed50432b8,Trendy style and best quality ❤️,5,2026-09-06 16:47:43,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
2e41f87f-2f55-4f7f-8fc5-6002a86f212c,superb high quality product's,4,2026-09-06 16:29:34,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
3539531e-02b5-4d2f-ab73-74503ec887c5,original product only one myntra. shoo size chart sometimes misleading.. best place 4 fragrances/perfumes.,5,2026-09-06 16:29:10,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
4bb0dfdf-69d3-4cf4-ae4c-b7ca544df1c1,good quality,5,2026-09-06 16:12:08,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
5bcd64a5-5eb6-4082-bc8b-d14ff86b5b13,nice experience products are all genuine and good exchange policy,5,2026-09-06 16:08:40,Other / Not Return-Related,Return & Exchange Logistics & QC Friction,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
f6834123-c80c-4cd6-8263-7565fd8283f2,absolute best app for shopping product quality is good best customer service I love,5,2026-09-06 16:04:16,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
33d079bc-9e7d-4e2e-8e5c-ae7933559d96,Quality of product and service of myntra is awesome,5,2026-09-06 16:01:38,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
2678c7ff-48ce-4d10-80c9-69abf3609313,feature of exchange I just loved 🫶we can totally exchange product if we not like and I got Myntra cash many times so product made budget friendly,5,2026-09-06 15:52:00,Other / Not Return-Related,Return & Exchange Logistics & QC Friction,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
46bf77d2-e633-4ba3-99dd-28d9b78305d2,I didn't get any refund I've complained many times but still there is no solution what the hell is this,1,2026-09-06 15:34:28,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
ecce2fe1-75fb-4f74-a5f6-c31249b5f3ad,"Myntra is really good, I have always received really good quality products, with timely and safe delivery.",5,2026-09-06 15:33:58,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
fdf7f9b0-9c0e-4277-8d50-87ae8384f88a,best quality and reasonable price by myntra,5,2026-09-06 15:30:21,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
b7cdb8bc-1fbc-4675-98e8-0bf4cdd97f40,good quality product ease of buying and offers are exciting always,5,2026-09-06 15:28:16,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
905ce0bd-74f3-4171-be85-d7b11aea9460,"I haven't received the refund for my cancelled order, even though it has been a month.""",1,2026-09-06 15:11:05,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
a3ad2ffd-c13f-48e0-b7d3-3ffb078a2fd3,good quality products and trendy design,5,2026-09-06 15:10:17,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
d1af95e1-6553-42e5-8546-a1e9ca3e616b,best quality products mostly satisfied #myntra perfect,5,2026-09-06 15:08:09,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
6ab84d2d-87f2-4784-9858-23b803f1cebf,very good app and excellent branded quality clothes are available,5,2026-09-06 15:01:15,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
d9d33a76-4645-401a-8201-104c818dfcf5,"Highly disappointed with Myntra. A pickup agent previously forced me to select ""Wrong Product Delivered"" to accept a shoe return because of the brand name mismatch.Later, when returning an ill-fitting sweater, I used the same reason following their staff's logic. Now Myntra has put my return on hold! I am being penalized for following instructions given by Myntra's own delivery staff. I feel completely scammed and my money is stuck.",1,2026-09-06 14:58:05,Incorrect / Wrong Item Delivered,Size & Fit Discrepancy,Return & Exchange Logistics & QC Friction,"Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3).",0.96,"Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3)."
8eefc62d-3f64-4300-8802-d9cabfda79f6,Amazing shopping experience on Myntra! The overall experience was really good. The product quality is excellent. It looks exactly as shown in the pictures. The material feels premium and comfortable. The fitting is also very good. The product arrived in perfect condition. The packaging was neat and secure. Delivery was quick and hassle-free. The product was delivered on time. I really liked the design and appearance. The quality is definitely worth the price.,5,2026-09-06 14:28:34,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
b2ec3633-155d-4d43-bc17-6a1135fe1cc1,very bad experience. poor customer services support.poor return policy.they never gonna help you for returning your refund and return your product.,1,2026-09-06 14:24:19,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
e8036312-d6c2-4e81-a320-9036e6415e81,quality products,5,2026-09-06 14:22:44,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
b6c1afc1-73de-4eca-95d1-e8634838a560,"“Great shopping experience with a wide variety of products, good quality, attractive offers and rewarding benefits. The app is easy to use and makes shopping convenient. Overall, I’m very satisfied with Myntra!” ❤️",5,2026-09-06 14:12:35,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
f13db616-4323-45ef-a052-5011c8325789,prices are reasonable with good quality with widest range of all commodities available .very handy and quality is very considerative with a lot of offers🥰,4,2026-09-06 14:11:32,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
ca734fd1-26dc-4e11-a1b9-637134ddec7d,super quality products,5,2026-09-06 13:45:04,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
c6fb15cb-6a39-4716-a43a-8ac8a8c11817,good quality,5,2026-09-06 13:29:57,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
e9cd9e8a-fa30-4d17-aaf4-7b81a83e6bd9,"⭐ 1/5 Very disappointing. The product I received had a noticeable colour difference from the product shown in the listing photos, so I requested a return. But Myntra rejected my return request because of that same colour difference. On top of that, the quality was poor for ₹1000+. If the delivered product doesn’t match the listing, why should the customer be denied a return? Completely unacceptable.",1,2026-09-06 13:17:00,"Defective, Damaged & Counterfeit Items","Defective, Damaged & Counterfeit Items",Incorrect / Wrong Item Delivered,General dissatisfaction with product quality.,0.85,General dissatisfaction with product quality.
71da0b7d-9283-4bd3-ad36-5785e60dce8f,"I really like this app. I have been using this app for a long time it is easy to use , the products are good and I like the return policy So yaa..my overall experience is very good",5,2026-09-06 13:11:38,Other / Not Return-Related,Other / Not Return-Related,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
7fb6f103-6ff9-4722-a156-2c64e404add7,super se uper very friendly app and January Quality products 👌 ✨️,5,2026-09-06 13:09:37,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
b45bd53b-2aaf-498e-bf1e-56082b22384a,"Top-notch shopping experience! Myntra has an amazing collection of fashion, footwear, accessories, and more. The app is smooth, user-friendly, and easy to navigate. Product variety is great, prices are often reasonable, and the overall ordering experience is seamless. Delivery is usually quick, and returns/exchanges are also convenient. Definitely one of the best fashion shopping apps out there. Highly recommended! ❤️",5,2026-09-06 12:55:49,Other / Not Return-Related,Return & Exchange Logistics & QC Friction,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
fc930dc6-09aa-495c-834b-fbd9448bb62c,great quality,5,2026-09-06 12:54:21,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
9db11edd-98c6-4d02-9615-04bb92225ceb,"I always shop from Mantra I have complete trust in their beauty products. the quality is amazing, and I'm always happy with my purchases .",5,2026-09-06 12:52:17,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
1d31daa9-66f7-4269-b2ad-ce549042c303,when you buy things on this they will assist you well and say 10 days of hassle free exchange or return but when you file a return they won't pick your order and make it delay,1,2026-09-06 12:51:57,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,"Operational reverse logistics failure: pickup no-show, unserviceable pincode, or rejection (Precedence 4 / Rule 4).",0.92,"Operational reverse logistics failure: pickup no-show, unserviceable pincode, or rejection (Precedence 4 / Rule 4)."
e7992df3-32e0-443a-a49d-4b49dcc16668,"It's cool, awesome response , quick :) Lovely I always get amazing dresses from Myntra. The platform process is very quick and easy to order. Always deliver quality products. just wow. All product quality is awesome.",5,2026-09-06 12:51:41,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
b8b71574-1498-4b64-b5b6-66b037dfddfd,Customer service is very bad return products not pickup after 10 day very bad service,1,2026-09-06 12:51:12,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,"Operational reverse logistics failure: pickup no-show, unserviceable pincode, or rejection (Precedence 4 / Rule 4).",0.92,"Operational reverse logistics failure: pickup no-show, unserviceable pincode, or rejection (Precedence 4 / Rule 4)."
e2f118e2-ba9f-4d9b-85c6-083fdbb9619b,Product quality is best price is high as compared to other platform but new product and many product are available here not any where I like it most,5,2026-09-06 12:45:22,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
514c6571-665f-4fa7-a5b3-450ba6f0b581,"Very poor experience with Myntra. My Skechers order placed on 20 Aug for ₹4,171, promised for 25–27 Aug, is still undelivered. Tracking stopped updating around 24/25 Aug. Customer support keeps extending the deadline instead of resolving it, and my previous complaint was closed without resolution. Now Size 8 is out of stock and they are asking me to cancel and reorder. I want my original order at the original price. Extremely disappointing support.",1,2026-09-06 12:37:09,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Forward delivery delay and stock cancellation; not a return.,0.95,Forward delivery delay and stock cancellation; not a return.
22edbe3c-c303-4a51-9197-e4b04c39bab8,verified quality products in discounted price,5,2026-09-06 12:33:27,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
d5ac46dc-062a-4a62-8786-1537f8e7f1f1,Just amezing app . Thank you Myntra for all the good and best quality products,5,2026-09-06 12:08:30,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
79a4f65b-7d10-4cc6-b0d8-48904394ffaf,excellent service and Wonderful quality,5,2026-09-06 11:56:46,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
615fec5c-c9d1-4bda-b6a8-1d28475af440,quality products,5,2026-09-06 11:34:18,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
c3c7c63a-e98f-4497-957a-66fc6108fffd,best quality items for myntra,5,2026-09-06 11:28:40,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
032570f4-99d1-4554-9516-8625e288264b,amazing online shopping app ❤️ also bhut kam chance hai fraud hone k aur best quality of products receive hoti ha toh i must recommend you this app,5,2026-09-06 11:21:08,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive review with passing observation.,0.95,Positive review with passing observation.
e862996b-71f9-4da5-be8f-522ec9970e9b,"High price but good quality product I received it, if Myntra reduce the costume price and give good quality products, they customer will be more happy to afford it.",5,2026-09-06 10:46:24,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
c1ec55ee-77bc-453f-99bc-12cb51c74188,I am using this app from a long time and the quality of its products is excellent. The packaging is also very good.,5,2026-09-06 10:43:13,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
1deeab24-9e53-42fd-8237-e4096335583d,"Amazing shopping app! The interface is simple, products are easy to find, and the ordering process is quick and hassle-free. The products are good quality, prices are reasonable, and delivery is fast. Overall, a great online shopping experience. Highly recommended! 🛍️✨",5,2026-09-06 10:35:29,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
00346d54-2404-4a2a-a158-35b73907855d,BEST Quality,5,2026-09-06 10:34:14,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
dcba53ab-26e8-44c8-89f9-029f32a092a5,quality products,5,2026-09-06 10:03:37,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
ad36dd3b-72cb-453a-b8ea-990091f568c7,this is a very reliable online shopping app. until now every product I have ordered has been as shown and same quality. this app is highly recommend for online shopping,5,2026-09-06 09:55:51,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
e3aad6d2-22d0-4c57-bd6c-bd19bd321da7,good quality 👍,5,2026-09-06 09:44:25,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
73f7f96f-d2d1-46cd-a8cb-049494a19d32,"9 years on Myntra, and the experience only gets better and worthwhile with time! No other Indian online shopping platform can replace the service, style product quality, and customer satisfaction of purchase that Myntra offers! Absolutely in love with it!",5,2026-09-06 09:40:29,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
6bdab13a-a36a-4f8c-bcf7-47a243f252b3,"give me option to attach screenshot here so that people can know how you people are playing with public money . you have sent me wrong order later on complaint return is approved on 18th of May 2026. Since then I have complained about 15 to 20 times for the items to be picked and return my money .But you people are least bothered. if we as a customer can be late in seconds to create a return ,next day you will straightway deny for refund or pick up. now in my case you are late to pick up by mont",1,2026-09-06 09:39:09,Incorrect / Wrong Item Delivered,Incorrect / Wrong Item Delivered,Incorrect / Wrong Item Delivered,"Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3).",0.96,"Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3)."
f1bc1eb6-e1c3-4c4d-bd53-1de20773d5ca,Super quality perfect fit,5,2026-09-06 09:28:35,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
e09f1232-acd0-4602-9351-62e274aa0510,this is the best experience I always get the right material on myntra The fabric quality is always good,5,2026-09-06 08:47:49,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
